"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,91.7992318876919,0,0,2,89.7992318876919,0,0,0
1416726000,275.703853586968,0,0,4,-53.0949901217106,238.5,76.2480906872026,10.0507530214763
1416729600,617.743090445332,0,0,6,31.2615236841238,413.094117605177,147.3,20.0874491560308
1416733200,719.240522767287,0,0,8,-4.16918614683916,477,208.313657737557,30.0960511765692
1416736800,723.18284267764,0,0,10,4.89507996941095,413.094117605177,255.131083954896,40.0625611481557
1416740400,622.287799558998,0,0,12,37.2530111288469,238.5,284.56174842476,49.9730400053914
1416744000,296.114565094024,0,0,14,-72.2990619534332,5.84156523193288e-14,294.6,59.8136270474573
1416747600,161.41033879753,0,0,16,29.7780310492126,-238.5,284.56174842476,69.5705593235576
1416751200,-63.843723253416,0,0,18,-3.11088048478554,-413.094117605177,255.131083954896,79.2301908816511
1416754800,-195.262374808235,0,0,20,-35.3550443993407,-477,208.313657737557,88.7790118535489
1416758400,-193.552295874397,0,0,22,-47.9618456189063,-413.094117605177,147.3,98.203667349687
1416762000,1.41438166059763,0,0,24,32.1753148362488,-238.5,76.2480906872027,107.490976137146
1416765600,199.94812230885,0,0,26,57.3201732340505,-1.16831304638658e-13,3.6078094702881e-14,116.6279490748
1416769200,353.006294583065,0,0,28,37.1525779904686,238.5,-76.2480906872026,125.601807279799
1416772800,591.316077846566,0,0,30,161.121960241389,413.094117605177,-147.3,134.4
1416776400,348.705540881027,0,0,32,-94.9910235487388,477,-208.313657737557,143.010222167322
1416780000,295.082415678043,0,0,34,-48.3010495797403,413.094117605177,-255.131083954896,151.420431607502
1416783600,80.4858888349997,0,0,36,-69.0712286223979,238.5,-284.56174842476,159.618865882157
1416787200,-42.1110484990491,0,0,38,46.8948927613231,1.75246956957986e-13,-294.6,167.594058739628
1416790800,-384.544068862705,0,0,40,-76.8171765895045,-238.5,-284.56174842476,175.334856151559
1416794400,-366.88836354647,0,0,42,76.5064061007793,-413.094117605177,-255.131083954896,182.830431912823
1416798000,-544.765848365972,0,0,44,-93.5224934113587,-477,-208.313657737557,190.070302782944
1416801600,-232.391332770918,0,0,46,84.9584416864022,-413.094117605177,-147.3,197.044343147857
1416805200,-116.153101632424,0,0,48,-53.1478101267182,-238.500000000001,-76.2480906872028,203.742799181498
1416808800,278.067672496265,0,0,50,17.9113700088593,-2.33662609277315e-13,-7.2156189405762e-14,210.156302487406
1416812400,609.400717413273,0,0,52,26.3767435247891,238.5,76.2480906872027,216.27588320128
1416816000,693.061931131306,0,0,54,-143.425169010011,413.094117605177,147.3,222.092982536139
1416819600,976.124913952153,0,0,56,7.21179146203336,477,208.313657737557,227.599464752563
1416823200,906.043448142604,0,0,58,-52.9693819547258,413.094117605178,255.131083954896,232.787628537257
