"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,53.5724719472511,0,0,2,51.5724719472511,0,0,0
1416726000,166.633824195556,0,0,4,-39.3864395814921,160,37.787580584968,4.23268319208006
1416729600,351.403763420458,0,0,6,-13.1838123845459,277.12812921102,73,8.45944659398323
1416733200,396.65373845946,0,0,8,-47.25823028867,320,103.237590053236,12.6743786948945
1416736800,463.622619281542,0,0,10,33.1831965868507,277.12812921102,126.439708952528,16.8715845311429
1416740400,309.821578913824,0,0,12,-24.2487856552214,160,141.025170638204,21.0451939308419
1416744000,152.075125694153,0,0,14,-33.1142440297018,3.91886975727153e-14,146,25.1893697238548
1416747600,26.3789508605854,0,0,16,0.0554643167760592,-160,141.025170638204,29.2983159056053
1416751200,-133.33607800459,0,0,18,-34.013943489412,-277.12812921102,126.439708952528,33.3662857433144
1416754800,-169.973073924452,0,0,20,-10.5982537910125,-320,103.237590053236,37.3875898133249
1416758400,-153.764642212937,0,0,22,-12.9931169601929,-277.12812921102,73,41.3566039582759
1416762000,-58.239723924996,0,0,24,-5.2950816629586,-160,37.7875805849681,45.2677771529947
1416765600,103.473574344879,0,0,26,28.3579350767715,-7.83773951454306e-14,1.78798432675514e-14,49.1156392681076
1416769200,209.609995502295,0,0,28,6.50276736675265,160,-37.787580584968,52.8948087205106
1416772800,271.848281858274,0,0,30,-18.879847352746,277.12812921102,-73,56.6
1416776400,282.443546459293,0,0,32,-26.5448945490076,320,-103.237590053236,60.2260310615361
1416780000,195.825442419553,0,0,34,-52.6308084117414,277.128129211021,-126.439708952528,63.767830572802
1416783600,124.246769454965,0,0,36,2.05149508624887,160,-141.025170638204,67.2204450069204
1416787200,-11.0689136729607,0,0,38,26.3520407566306,1.17566092718146e-13,-146,70.5790455704086
1416790800,-187.081816743652,0,0,40,0.104418937868377,-160,-141.025170638204,73.8389349566833
1416794400,-229.990440196051,0,0,42,54.5818440518296,-277.12812921102,-126.439708952528,76.9955539156681
1416798000,-256.284882081772,0,0,44,42.9082203411468,-320,-103.237590053236,80.0444876303172
1416801600,-208.720862109186,0,0,46,12.425795210698,-277.128129211021,-73.0000000000001,82.9814718911363
1416805200,-105.503436505702,0,0,48,-41.5182549807983,-160,-37.7875805849681,85.8023990600653
1416808800,168.014123868264,0,0,50,29.5108000528832,-1.56754790290861e-13,-3.57596865351027e-14,88.503323815381
1416812400,406.328599353399,0,0,52,65.4605500988437,160,37.7875805849681,91.0804686695869
1416816000,466.454283896005,0,0,54,-31.2040745675861,277.12812921102,73,93.5302292525706
1416819600,557.621390464128,0,0,56,-17.46537894175,320,103.237590053236,95.8491793526418
1416823200,559.516216479839,0,0,58,-0.0856973921081929,277.128129211021,126.439708952528,98.0340757083984
1416826800,493.249489829745,0,0,60,32.1424566468197,160,141.025170638204,100.081862544722
1416830400,320.860421163101,0,0,62,10.8707453165463,7.64377676471657e-13,146,101.989675846554
1416834000,167.564944904926,0,0,64,18.7849269022398,-160,141.025170638204,103.754847364481
1416837600,4.78450976540882,0,0,66,-15.9019783226232,-277.12812921102,126.439708952528,105.374908346524
1416841200,-11.4748394587663,0,0,68,30.4399774970906,-320,103.237590053236,106.847592990907
1416844800,-65.7866674591801,0,0,70,-39.8293798631509,-277.12812921102,73,108.170841614991
1416848400,81.0081885776642,0,0,72,21.8778044567737,-160,37.787580584968,109.342803535923
1416852000,167.471180716288,0,0,74,-16.8906589426941,-2.35132185436292e-13,5.36395298026541e-14,110.361839658982
1416855600,275.773715695084,0,0,76,-33.6652284899554,160,-37.7875805849679,111.226524770008
1416859200,348.844033577345,0,0,78,-45.2197451623594,277.12812921102,-72.9999999999999,111.935649528685
1416862800,410.141043450452,0,0,80,0.89041134377298,320,-103.237590053236,112.488222159915
1416866400,307.274434590608,0,0,82,-38.2974555087938,277.12812921102,-126.439708952528,112.88346984091
1416870000,191.334294600367,0,0,84,-24.7613745434768,160.000000000001,-141.025170638204,113.120839782047
1416873600,9.05464043824882,0,0,86,-44.1453595617515,2.74320883009007e-13,-146,113.2
1416877200,-48.2633275828884,0,0,88,51.6410032732684,-160,-141.025170638204,113.120839782047
1416880800,-181.786575094812,0,0,90,18.8977932278269,-277.12812921102,-126.439708952528,112.88346984091
1416884400,-230.213217850568,0,0,92,-11.4638499572475,-320,-103.237590053236,112.488222159915
1416888000,-132.442278459825,0,0,94,11.7502012225114,-277.128129211021,-73.0000000000002,111.935649528685
1416891600,28.529640819855,0,0,96,19.0906966348149,-160,-37.7875805849681,111.226524770008
1416895200,229.931723268738,0,0,98,21.5698836097557,-3.13509580581722e-13,-7.15193730702054e-14,110.361839658982
1416898800,379.972800427764,0,0,100,-27.1575836931262,160,37.7875805849679,109.342803535923
1416902400,596.045339894355,0,0,102,35.746369068343,277.128129211021,73.0000000000001,108.170841614991
1416906000,712.034633764434,0,0,104,77.9494507202906,320,103.237590053236,106.847592990907
1416909600,571.767229878578,0,0,106,-43.1755166314939,277.12812921102,126.439708952528,105.374908346524
1416913200,484.877928231256,0,0,108,-27.902089771429,160,141.025170638204,103.754847364481
1416916800,273.021624991715,0,0,110,-84.9680508548394,3.52698278154438e-13,146,101.989675846554
1416920400,126.798469745125,0,0,112,-66.3085634378003,-160.000000000001,141.025170638204,100.081862544722
1416924000,79.1950417570107,0,0,114,17.8493863071041,-277.12812921102,126.439708952528,98.0340757083985
1416927600,53.1716458290872,0,0,116,58.0848764232093,-320,103.237590053236,95.8491793526418
1416931200,3.98891275673478,0,0,118,-3.4131872848155,-277.12812921102,73,93.5302292525706
1416934800,76.8027377158524,0,0,120,-12.0653115387024,-160,37.7875805849681,91.0804686695869
1416938400,176.535788936486,0,0,122,-33.9675348788942,-1.52875535294331e-12,3.48747314890193e-13,88.503323815381
1416942000,358.708263215536,0,0,124,26.6934447404394,159.999999999999,-37.7875805849679,85.8023990600653
1416945600,449.496949134061,0,0,126,36.387348031904,277.12812921102,-72.9999999999998,82.9814718911364
1416949200,464.543660128708,0,0,128,39.7367625516266,320,-103.237590053236,80.0444876303172
1416952800,321.258703306321,0,0,130,-36.4252708678398,277.128129211021,-126.439708952528,76.9955539156681
1416956400,237.92201603754,0,0,132,13.1082517190602,160,-141.025170638204,73.8389349566833
1416960000,103.441775607806,0,0,134,44.8627300373982,-7.05792703916292e-13,-146,70.5790455704086
1416963600,-119.514419909499,0,0,136,-21.7096942782154,-159.999999999999,-141.025170638204,67.2204450069204
1416967200,-155.956666983023,0,0,138,45.8433406077235,-277.128129211021,-126.439708952528,63.767830572802
1416970800,-189.097948671432,0,0,140,33.9136103202675,-320,-103.237590053236,60.2260310615361
1416974400,-125.901493584256,0,0,142,25.6266356267646,-277.12812921102,-73,56.6
1416978000,15.7946766718946,0,0,144,16.6874485363511,-159.999999999999,-37.7875805849678,52.8948087205106
1416981600,174.068676625251,0,0,146,-21.0469626428557,-4.70264370872584e-13,-1.07279059605308e-13,49.1156392681076
1416985200,441.361228678898,0,0,148,50.3058709409373,159.999999999998,37.7875805849676,45.2677771529947
1416988800,513.586233359116,0,0,150,-27.8984998101798,277.12812921102,72.9999999999998,41.3566039582759
1416992400,587.525844137818,0,0,152,-25.0993357287433,320,103.237590053236,37.3875898133249
1416996000,576.199815532672,0,0,154,-14.7343083741912,277.128129211021,126.439708952528,33.3662857433144
1416999600,470.055629636649,0,0,156,-16.2678569071605,160,141.025170638204,29.2983159056054
1417003200,323.084547586754,0,0,158,-6.10482213710235,1.64632144566146e-12,146,25.1893697238548
1417006800,159.635702488105,0,0,160,-2.43466208094146,-159.999999999999,141.025170638204,21.0451939308419
1417010400,28.3650807253525,0,0,162,0.181916452702044,-277.128129211021,126.439708952528,16.871584531143
1417014000,-27.0860966857821,0,0,164,13.0019345660873,-320,103.237590053236,12.6743786948945
1417017600,-54.2377932966154,0,0,166,-24.5691106795776,-277.128129211022,73.0000000000005,8.45944659398327
1417021200,38.4224012808138,0,0,168,-11.5978624962348,-159.999999999999,37.7875805849679,4.23268319208004
1417024800,197.934428845412,0,0,170,27.9344288454127,-5.48641766018014e-13,1.25158902872859e-13,1.3863001766348e-14
1417028400,262.101548350562,0,0,172,-27.8781878723898,160,-37.7875805849681,-4.23268319208006
1417032000,363.485399529078,0,0,174,-6.18328308795937,277.12812921102,-72.9999999999998,-8.45944659398319
1417035600,389.314620185416,0,0,176,9.2265889335459,320,-103.237590053236,-12.6743786948944
1417039200,357.371607019669,0,0,178,45.5547712923187,277.128129211021,-126.439708952528,-16.8715845311429
1417042800,132.263382438079,0,0,180,-45.6662529928755,160,-141.025170638204,-21.045193930842
1417046400,8.69394676936516,0,0,182,-2.11668350677952,-5.49037913625431e-13,-146,-25.1893697238548
1417050000,-157.657337252497,0,0,184,-11.333850708688,-159.999999999999,-141.025170638204,-29.2983159056054
1417053600,-243.255760856792,0,0,186,7.6783630500699,-277.128129211019,-126.439708952528,-33.3662857433143
1417057200,-303.727944574192,0,0,188,-31.1027647076315,-320,-103.237590053236,-37.3875898133249
1417060800,-235.708914264858,0,0,190,-34.2241810955613,-277.128129211021,-73,-41.3566039582759
1417064400,1.94542913073884,0,0,192,53.0007868687008,-159.999999999999,-37.7875805849679,-45.2677771529947
1417068000,101.833769680353,0,0,194,-43.0505910515382,-6.27019161163445e-13,-1.43038746140411e-13,-49.1156392681076
1417071600,-540.836719356357,1,0,196,12.2725701909264,159.999999999998,37.7875805849676,-52.8948087205106
1417075200,510.153661373113,0,0,198,18.6255321620929,277.12812921102,72.9999999999998,-56.6
1417078800,585.589692116437,0,0,200,22.5781331247372,320,103.237590053236,-60.2260310615361
1417082400,559.585363061432,0,0,202,17.7853554706861,277.12812921102,126.439708952528,-63.767830572802
1417086000,445.916862633584,0,0,204,8.11213700230011,160,141.025170638204,-67.2204450069204
1417089600,299.583727368395,0,0,206,18.1627729388014,1.80307623595232e-12,146,-70.5790455704086
1417093200,151.126119483703,0,0,208,35.9398838021813,-159.999999999999,141.025170638204,-73.8389349566833
1417096800,-61.5431296345325,0,0,210,-43.859155460372,-277.12812921102,126.439708952528,-76.9955539156681
1417100400,-59.6510974448733,0,0,212,25.1558001322081,-320,103.237590053236,-80.0444876303172
1417104000,-57.7987493442698,0,0,214,15.3108517578869,-277.128129211021,73.0000000000001,-82.9814718911363
1417107600,-0.165181708872808,0,0,216,-8.1503632337745,-160.000000000001,37.7875805849684,-85.8023990600653
1417111200,157.086928909594,0,0,218,27.5902527249754,-7.05396556308875e-13,1.60918589407962e-13,-88.503323815381
1417114800,249.021688230517,0,0,220,-2.11026251492698,159.999999999998,-37.7875805849676,-91.0804686695868
1417118400,378.913146656989,0,0,222,46.315246698539,277.128129211021,-73.0000000000002,-93.5302292525706
1417122000,369.231352141373,0,0,224,24.3181215472509,320,-103.237590053236,-95.8491793526418
1417125600,240.873668497331,0,0,226,-37.7806760527638,277.128129211021,-126.439708952528,-98.0340757083984
1417129200,260.510524249799,0,0,228,113.617557432724,160,-141.025170638204,-100.081862544722
1417132800,31.2161737689541,0,0,230,49.205849615506,1.88145363109775e-12,-146,-101.989675846554
1417136400,-215.005321219283,0,0,232,-42.2253032165966,-160.000000000001,-141.025170638204,-103.754847364481
1417140000,-254.990435350611,0,0,234,19.9523111594616,-277.12812921102,-126.439708952528,-105.374908346524
1417143600,-264.382199281908,0,0,236,29.7029837622359,-320,-103.237590053236,-106.847592990907
1417147200,-187.384513376997,0,0,238,32.9144574490151,-277.128129211021,-73.0000000000001,-108.170841614991
1417150800,-91.8449682604161,0,0,240,-24.7145841395237,-160.000000000001,-37.7875805849684,-109.342803535923
1417154400,164.513205034217,0,0,242,32.8750446932033,-3.05751070588663e-12,-6.97494629780387e-13,-110.361839658982
1417158000,364.463175243747,0,0,244,33.9021194287874,160,37.7875805849681,-111.226524770008
1417161600,496.588335460304,0,0,246,12.3958557779687,277.12812921102,72.9999999999998,-111.935649528685
1417165200,512.437217109176,0,0,248,-46.3121507841447,320,103.237590053236,-112.488222159915
1417168800,551.69993564064,0,0,250,11.0155673180002,277.128129211021,126.439708952528,-112.88346984091
1417172400,401.781988812454,0,0,252,-38.1223420437037,160.000000000001,141.025170638204,-113.120839782047
1417176000,291.16495622667,0,0,254,4.36495622667062,-3.13905728189139e-13,146,-113.2
1417179600,118.606143817606,0,0,256,-5.29818703855004,-160.000000000001,141.025170638204,-113.120839782047
1417183200,25.035972888416,0,0,258,30.6078629878165,-277.128129211019,126.439708952528,-112.88346984091
1417186800,-58.5763093995625,0,0,260,10.6743227071163,-320,103.237590053236,-112.488222159915
1417190400,-34.7315485759299,0,0,262,19.3322301637752,-277.128129211021,73.0000000000001,-111.935649528685
1417194000,23.1867360322222,0,0,264,-7.37431978273792,-160,37.7875805849679,-111.226524770008
1417197600,195.298090711058,0,0,266,39.6599303700394,1.41158540783258e-12,-3.22017921161808e-13,-110.361839658982
1417201200,294.694947020871,0,0,268,13.8253311417626,159.999999999998,-37.7875805849676,-109.342803535923
1417204800,395.871309083311,0,0,270,29.9140214872824,277.12812921102,-72.9999999999998,-108.170841614991
1417208400,383.686005296281,0,0,272,1.77118834042391,320,-103.237590053236,-106.847592990907
1417212000,344.220558545879,0,0,274,24.9070466339111,277.12812921102,-126.439708952528,-105.374908346524
