"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,113.662455517495,0,0,-3,116.662455517495,0,0,0
1416726000,404.92897127591,0,0,-6,-99.2209918470558,385.6,114.708600789437,9.8413623335289
1416729600,873.986910569325,0,0,-9,-26.1608414611806,667.878791398559,221.6,19.6689606319469
1416733200,1020.96689523352,0,0,-12,-81.0918802987455,771.2,313.389725421878,29.4690501103906
1416736800,1174.38246069361,0,0,-15,98.4532858802222,667.878791398559,383.822458957263,39.2279244575691
1416740400,917.882439173168,0,0,-18,73.2521779565736,385.6,428.098326211315,48.9319350052791
1416744000,334.435582548195,0,0,-21,-146.331927269107,9.44447611502439e-14,443.2,58.5675098173019
1416747600,38.8559212278043,0,0,-24,-47.7635776544944,-385.6,428.098326211315,68.1211726709835
1416751200,-340.702646183351,0,0,-27,-107.225875647005,-667.878791398559,383.822458957263,77.57956190495
1416754800,-349.906576557982,0,0,-30,50.9742489135402,-771.2,313.389725421878,86.9294491066
1416758400,-172.734661377021,0,0,-33,210.386372408303,-667.878791398559,221.6,96.1577576132352
1416762000,-131.966730216026,0,0,-36,69.6730881935816,-385.6,114.708600789437,105.251580800956
1416765600,56.3518072650713,0,0,-39,-18.8463928706699,-1.88889522300488e-13,5.42763461382107e-14,114.198200135741
1416769200,362.997663727434,0,0,-42,11.1211615554012,385.6,-114.708600789437,122.98510296147
1416772800,489.388159412082,0,0,-45,-43.4906319864766,667.878791398559,-221.6,131.6
1416776400,566.119978287619,0,0,-48,16.2788611706604,771.2,-313.389725421878,140.030842538837
1416780000,468.663820898314,0,0,-51,87.3416491746718,667.87879139856,-383.822458957263,148.265839282345
1416783600,-0.944435368760011,0,0,-54,-60.7395820003904,385.6,-428.098326211315,156.293472842946
1416787200,-435.162306263563,0,0,-57,-99.0648221127817,2.83334283450732e-13,-443.2,164.102515849219
1416790800,-580.653901539864,0,0,-60,121.362378023049,-385.599999999999,-428.098326211315,171.682046648401
1416794400,-915.685578561753,0,0,-63,19.9942072127635,-667.878791398559,-383.822458957263,179.021464581306
1416798000,-946.410396454919,0,0,-66,18.0688241586593,-771.2,-313.389725421878,186.110504808299
1416801600,-902.047751073337,0,0,-69,-136.508212340388,-667.87879139856,-221.6,192.93925266561
1416805200,-483.924249345625,0,0,-72,-111.113806088069,-385.600000000001,-114.708600789438,199.498157531883
1416808800,146.011810437259,0,0,-75,15.2337642516742,-3.77779044600976e-13,-1.08552692276421e-13,205.778046185585
1416812400,418.454191873242,0,0,-78,-215.624544550783,385.600000000001,114.708600789437,211.770135634587
1416816000,1026.32853481851,0,0,-81,0.383698019979387,667.878791398559,221.6,217.46604539997
1416819600,1176.5070998223,0,0,-84,-46.9404348364662,771.2,313.389725421878,222.857809236884
1416823200,1216.81973808562,0,0,-87,24.1806014537307,667.87879139856,383.822458957263,227.937886276064
1416826800,900.33280761924,0,0,-90,-56.0646901624886,385.6,428.098326211315,232.699171570413
1416830400,688.941401240389,0,0,-93,101.606395208471,1.84215020029669e-12,443.2,237.135006031917
1416834000,3.28982402278845,0,0,-96,-184.447687933505,-385.599999999999,428.098326211315,241.239185744978
1416837600,-141.531858554686,0,0,-99,-3.48149675654608,-667.878791398558,383.822458957263,245.005970643155
1416841200,-420.56951492784,0,0,-102,-109.18933288688,-771.2,313.389725421878,248.430092537162
1416844800,-269.441800028037,0,0,-105,30.3302288876094,-667.878791398559,221.6,251.506762482912
1416848400,-237.880953447582,0,0,-108,-113.221231716302,-385.6,114.708600789437,254.231677479283
1416852000,242.690796515089,0,0,-111,97.0897700288333,-5.66668566901463e-13,1.62829038414632e-13,256.601026486256
1416855600,467.047025338859,0,0,-114,51.5441303732951,385.599999999999,-114.708600789437,258.611495755001
1416859200,644.353320702791,0,0,-117,54.8142558417786,667.878791398558,-221.6,260.260273462454
1416862800,717.913763584467,0,0,-120,118.558435362443,771.2,-313.389725421878,261.545053643901
1416866400,300.01885090932,0,0,-123,-123.501520950062,667.878791398559,-383.822458957263,262.464039418087
1416870000,184.542823002707,0,0,-126,90.0252037137128,385.600000000003,-428.098326211315,263.015945500306
1416873600,-529.117633124901,0,0,-129,-220.117633124902,6.61113328051707e-13,-443.2,263.2
1416877200,-732.446714378827,0,0,-132,-49.7643336678191,-385.599999999999,-428.098326211315,263.015945500306
1416880800,-915.468634846501,0,0,-135,8.7685760912345,-667.878791398558,-383.822458957263,262.464039418087
1416884400,-997.382796717566,0,0,-138,-36.3381249395897,-771.2,-313.389725421878,261.545053643901
1416888000,-730.767482204122,0,0,-141,39.4510357319852,-667.87879139856,-221.600000000001,260.260273462454
1416891600,-357.662607153684,0,0,-144,28.0344978807521,-385.6,-114.708600789437,258.611495755001
1416895200,136.009822324152,0,0,-147,26.4087958378968,-7.55558089201951e-13,-2.17105384552843e-13,256.601026486256
1416898800,551.684109535866,0,0,-150,-52.8561687328523,385.599999999999,114.708600789437,254.231677479283
1416902400,1048.04803986869,0,0,-153,60.0624859872221,667.87879139856,221.6,251.506762482912
1416906000,1092.38907869601,0,0,-156,-84.6307392630311,771.2,313.389725421877,248.430092537162
1416909600,1125.9377283739,0,0,-159,-11.7694926250816,667.878791398559,383.822458957263,245.005970643155
1416913200,986.913464912704,0,0,-162,93.9759529564109,385.6,428.098326211315,241.239185744978
1416916800,644.037668434707,0,0,-165,128.702662402789,8.50002850352195e-13,443.2,237.135006031917
1416920400,102.189688161742,0,0,-168,-5.00780961998466,-385.600000000001,428.098326211315,232.699171570413
1416924000,-226.153762410056,0,0,-171,0.964683755174175,-667.878791398558,383.822458957264,227.937886276064
1416927600,-602.971820794398,0,0,-174,-194.019355453161,-771.2,313.389725421878,222.857809236884
1416931200,-384.654864664628,0,0,-177,21.1578813339617,-667.878791398559,221.6,217.46604539997
1416934800,-214.487543791101,0,0,-180,24.6337197848745,-385.6,114.708600789437,211.770135634587
1416938400,53.7746293755061,0,0,-183,30.9965831899232,-3.68430040059339e-12,1.05866308191324e-12,205.778046185585
1416942000,281.628076886729,0,0,-186,-2.76147985571618,385.599999999999,-114.708600789437,199.498157531883
1416945600,484.630959803644,0,0,-189,34.4129157394746,667.878791398558,-221.6,192.93925266561
1416949200,438.862027925285,0,0,-192,-13.0587514611361,771.2,-313.389725421878,186.110504808299
1416952800,375.952399542775,0,0,-195,107.874602520172,667.878791398561,-383.822458957263,179.021464581306
1416956400,-104.234287554365,0,0,-198,-35.4180079914517,385.600000000001,-428.098326211315,171.682046648402
1416960000,-606.09855737867,0,0,-201,-126.001073227887,-1.70096041643826e-12,-443.2,164.102515849219
1416963600,-951.935815135352,0,0,-204,-90.5309617669836,-385.599999999999,-428.098326211315,156.293472842946
1416967200,670.556006092311,1,0,-207,108.68523263702,-667.87879139856,-383.822458957263,148.265839282345
1416970800,-1066.84978808322,0,0,-210,87.7090947998173,-771.2,-313.389725421878,140.030842538837
