"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,-2.76385539455423,0,0,-2,-0.76385539455423,0,0,0
1416726000,254.258458857832,0,0,-4,-12.6745324695249,196.25,70.1399612227831,4.54303010457356
1416729600,479.288279411857,0,0,-6,0.793602055714689,339.914970985392,135.5,9.07970637075055
1416733200,578.198619575148,0,0,-8,-11.5310019729584,392.5,191.625937701554,13.6036838465519
1416736800,596.264168906053,0,0,-10,13.5476781546725,339.914970985392,234.692884425583,18.1086353404052
1416740400,481.64492632396,0,0,-12,13.0407671293285,196.25,261.765898924338,22.5882602702941
1416744000,277.333188261986,0,0,-14,-6.70310521370625,4.80673868665336e-14,271,27.0362934756922
1416747600,95.7123249313039,0,0,-16,14.7499120270101,-196.25,261.765898924338,31.4465139799563
1416751200,-78.6973870724472,0,0,-18,8.71194579643712,-339.914970985392,234.692884425583,35.8127536909249
1416754800,-233.289784204348,0,0,-20,-52.5446279334556,-392.5,191.625937701554,40.1289060275528
1416758400,-181.57283146305,0,0,-22,0.453205061824922,-339.914970985392,135.5,44.388934460517
1416762000,-88.1267884597505,0,0,-24,13.396369362618,-196.25,70.1399612227832,48.5868809548485
1416765600,30.5406903541692,0,0,-26,3.82381605138599,-9.61347737330672e-14,3.31879282568933e-14,52.7168743027833
1416769200,174.832736062577,0,0,-28,19.9495589501827,196.25,-70.1399612227831,56.773138335177
1416772800,225.103559246337,0,0,-30,-10.0614117390554,339.914970985392,-135.5,60.75
1416776400,229.920063565708,0,0,-32,-3.59589602935109,392.5,-191.625937701554,64.6418972966134
1416780000,143.719416910933,0,0,-34,4.05394329639362,339.914970985392,-234.692884425583,68.4433870547301
1416783600,-2.65236968763363,0,0,-36,26.7143766895235,196.25,-261.765898924338,72.1491525471804
1416787200,-242.553168953098,0,0,-38,-9.30717987893447,1.44202160599601e-13,-271,75.7540109258361
1416790800,-427.545297071223,0,0,-40,-8.78231861717714,-196.25,-261.765898924338,79.2529204702917
1416794400,-1571.86437678495,1,0,-42,31.1870676869778,-339.914970985392,-234.692884425583,82.6409876391667
1416798000,-531.70485175807,0,0,-44,10.5076120293192,-392.5,-191.625937701554,85.9134739141655
1416801600,-426.383484265219,0,0,-46,5.96568429284966,-339.914970985392,-135.5,89.0658024273239
1416805200,-195.30307574492,0,0,-48,26.9933211156918,-196.250000000001,-70.1399612227833,92.0935643621725
1416808800,67.7200625683403,0,0,-50,22.7275374484749,-1.92269547466134e-13,-6.63758565137865e-14,94.9925251198656
1416812400,298.575222112192,0,0,-52,-13.5733693522415,196.25,70.1399612227832,97.7586302416502
1416816000,504.12644298471,0,0,-54,-17.6765390800757,339.914970985392,135.5,100.388011079393
1416819600,657.486219290079,0,0,-56,26.4832913822886,392.5,191.625937701554,102.876990206237
1416823200,619.93980892424,0,0,-58,-1.89013304654443,339.914970985392,234.692884425583,105.222086559809
1416826800,513.421616216465,0,0,-60,7.98569698131712,196.25,261.765898924338,107.42002031081
1416830400,315.510763240298,0,0,-62,-2.95695420984677,9.37556993797266e-13,271,109.467717450144
1416834000,112.591691522051,0,0,-64,-0.286521490488785,-196.25,261.765898924338,111.362314088202
1416837600,-46.7153118715385,0,0,-66,11.4056142279994,-339.914970985392,234.692884425583,113.101160460271
1416841200,-149.678534756125,0,0,-68,4.51370290985428,-392.5,191.625937701554,114.681824632467
1416844800,-149.320220057403,0,0,-70,8.99265502497289,-339.914970985392,135.5,116.102095903016
1416848400,-79.387844667876,0,0,-72,1.36220621521908,-196.25,70.1399612227832,117.359987894122
1416852000,49.3646775319745,0,0,-74,4.91093620188313,-2.88404321199202e-13,9.95637847706798e-14,118.453741330092
1416855600,182.383497101346,0,0,-76,12.8916318262846,196.25,-70.1399612227829,119.381826497845
1416859200,244.47333004117,0,0,-78,-2.08458633057551,339.914970985392,-135.5,120.142945386353
1416862800,243.195750036602,0,0,-80,1.58565423612766,392.5,-191.625937701554,120.736033502029
1416866400,155.365394475846,0,0,-82,10.9830465585234,339.914970985392,-234.692884425583,121.160261357513
1416870000,-31.5336071694678,0,0,-84,-3.43274387692215,196.250000000001,-261.765898924337,121.41503563179
1416873600,-235.245251441615,0,0,-86,0.254748558384902,3.36471708065735e-13,-271,121.5
1416877200,-434.041745528781,0,0,-88,-9.44088223623455,-196.249999999999,-261.765898924338,121.41503563179
1416880800,-545.238873092504,0,0,-90,-1.79127903904306,-339.914970985392,-234.692884425583,121.160261357513
1416884400,-561.362852388728,0,0,-92,-5.97294818920249,-392.5,-191.625937701554,120.736033502029
1416888000,-457.168716883689,0,0,-94,-7.8966912846486,-339.914970985393,-135.5,120.142945386353
1416891600,-225.303212615084,0,0,-96,17.7049221098548,-196.25,-70.1399612227832,119.381826497845
1416895200,35.2917613389638,0,0,-98,14.8380200088728,-3.84539094932269e-13,-1.32751713027573e-13,118.453741330092
1416898800,293.598219593833,0,0,-100,9.84827047692879,196.249999999999,70.1399612227829,117.359987894122
1416902400,468.56184304903,0,0,-102,-20.9552238393791,339.914970985392,135.5,116.102095903016
1416906000,581.586527832968,0,0,-104,-13.2212345010527,392.5,191.625937701554,114.681824632467
1416909600,578.210575641877,0,0,-106,-3.49844022936862,339.914970985392,234.692884425583,113.101160460271
1416913200,462.236156006121,0,0,-108,0.857942993580814,196.25,261.765898924337,111.362314088202
1416916800,281.354328525308,0,0,-110,10.8866110751637,4.32606481798803e-13,271,109.467717450144
1416920400,27.8399155672043,0,0,-112,-33.0960036679427,-196.250000000001,261.765898924337,107.42002031081
1416924000,-118.465810934486,0,0,-114,-4.46581093448696,-339.914970985392,234.692884425583,105.222086559809
