"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,-243.083617992709,0,0,3,-246.083617992709,0,0,0
1416726000,320.559096238465,0,0,6,-205.886211284206,392.5,113.362741754904,14.582565767767
1416729600,1293.69285261323,0,0,9,356.71817414374,679.829941970784,219,29.1447364987055
1416733200,843.958303374325,0,0,12,-306.420612465673,785,309.712770159708,43.6661456802901
1416736800,1309.08404077615,0,0,15,176.808488139072,679.829941970784,379.319126857584,58.126483808708
1416740400,1041.86636031648,0,0,18,135.785321608334,392.5,423.075511914612,72.5055267935367
1416744000,403.203473312613,0,0,21,-142.579690930349,9.61347737330672e-14,438,86.7831642429626
1416747600,223.067207970325,0,0,24,67.5522684657299,-392.5,423.075511914612,100.939427589983
1416751200,-335.073874296688,0,0,27,-176.517577203741,-679.829941970784,379.319126857584,114.954518020253
1416754800,-357.526710026938,0,0,30,-41.0483143491614,-785,309.712770159708,128.808834162515
1416758400,-376.101308840943,0,0,33,-90.7543663730524,-679.829941970784,219,142.482999502894
1416762000,-611.109775448341,0,0,36,-523.930406687943,-392.5,113.362741754904,155.957889484699
1416765600,2118.82323156194,1,0,39,151.426428449775,-1.92269547466134e-13,5.36395298026541e-14,169.214658255848
1416769200,321.811169465225,0,0,42,-181.560853806365,392.5,-113.362741754904,182.234765026494
1416772800,534.367123315385,0,0,45,-166.4628186554,679.829941970784,-219,195
1416776400,977.524241339656,0,0,48,246.744501658382,785,-309.712770159708,207.492509840981
1416780000,812.104904192874,0,0,51,240.89926643486,679.829941970785,-379.319126857584,219.694822644813
1416783600,117.542376827878,0,0,54,-137.471983631175,392.5,-423.075511914612,231.589872373666
1416787200,-603.950576906267,0,0,57,-466.111599631173,2.88404321199202e-13,-438,243.161022724906
1416790800,-329.857422014034,0,0,60,171.325999502111,-392.499999999999,-423.075511914612,254.392090398467
1416794400,-760.798740695349,0,0,63,-29.9170395976395,-679.829941970784,-379.319126857584,265.267367730659
1416798000,-627.684842171826,0,0,66,125.256283325128,-785,-309.712770159708,275.771644662753
