"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,-5.7541997447541,0,0,-1,-4.7541997447541,0,0,0
1416726000,403.749124789851,0,0,-2,90.6761637659385,230.75,77.3868944856537,6.9360665382584
1416729600,533.226259670224,0,0,-3,-26.8068965365765,399.670723846518,149.5,13.8624323602817
1416733200,619.469359978875,0,0,-4,-70.2249779130659,461.5,211.424927574778,20.7694103171636
1416736800,781.113373573501,0,0,-5,99.8537136197545,399.670723846519,258.941595731547,27.6473403756804
1416740400,665.901523062723,0,0,-6,117.853097873571,230.75,288.811822060431,34.4866031287207
1416744000,287.236560931043,0,0,-7,-46.0410723178533,5.65174497806504e-14,299,41.2776332488963
1416747600,54.8078629653279,0,0,-8,-43.2648919616213,-230.75,288.811822060431,48.0109328665176
1416751200,-114.796137325767,0,0,-9,-19.7440940640182,-399.670723846518,258.941595731547,54.6770848532227
1416754800,-138.423706708059,0,0,-10,60.3845997244797,-461.5,211.424927574778,61.2667659926835
1416758400,-266.755897155104,0,0,-11,-73.3559333285515,-399.670723846518,149.5,67.7707600199663
1416762000,-59.5667102252914,0,0,-12,31.6164247777431,-230.75,77.3868944856538,74.1799705113119
1416765600,235.555586995701,0,0,-13,168.070153389394,-1.13034899561301e-13,3.66169392945059e-14,80.485433606307
1416769200,265.544143559739,0,0,-14,39.5027075007401,230.75,-77.3868944856537,86.678330544653
1416772800,305.488113751701,0,0,-15,-22.4326100948177,399.670723846518,-149.5,92.75
1416776400,345.733439966311,0,0,-16,12.966417347494,461.5,-211.424927574778,98.6919501935949
1416780000,295.865319986149,0,0,-17,67.6403211003751,399.670723846519,-258.941595731547,104.495870770802
1416783600,9.44373709771201,0,0,-18,-24.648085265741,230.75,-288.811822060431,110.153644423885
1416787200,-254.411625374584,0,0,-19,-52.0689836193789,1.69552349341951e-13,-299,115.657358244795
1416790800,-512.230133018604,0,0,-20,-93.6676257502644,-230.75,-288.811822060431,120.999314792091
1416794400,-622.195279964961,0,0,-21,-68.7550032434007,-399.670723846518,-258.941595731547,126.172042856506
1416798000,-444.955740273167,0,0,-22,118.800879391506,-461.5,-211.424927574778,131.168307910105
1416801600,-518.351043929442,0,0,-23,-82.1614423073562,-399.670723846519,-149.5,135.981122224433
1416805200,-22.0976908323453,0,0,-24,169.435449009828,-230.750000000001,-77.3868944856539,140.603754643482
1416808800,39.3180172539953,0,0,-25,-80.7117227438239,-2.26069799122601e-13,-7.32338785890117e-14,145.02973999782
1416812400,331.744101621795,0,0,-26,-99.6456810105765,230.75,77.3868944856538,149.252888146717
1416816000,637.287689867907,0,0,-27,-38.1503266142284,399.670723846518,149.5,153.267292635617
1416819600,674.481803651805,0,0,-28,-127.510462879819,461.5,211.424927574778,157.067338956847
1416823200,852.433440115595,0,0,-29,62.1734081355156,399.670723846519,258.941595731547,160.647712402013
1416826800,569.985609408833,0,0,-30,-83.5796181467034,230.75,288.811822060431,164.003405495105
1416830400,386.472655263981,0,0,-31,-48.6570697319184,1.10237593028647e-12,299,167.129724995899
1416834000,253.360325161337,0,0,-32,57.2762046370243,-230.749999999999,288.811822060431,170.022298463881
1416837600,23.9744215729775,0,0,-33,25.0264693144484,-399.670723846518,258.941595731547,172.6770803735
1416841200,9.90989739693084,0,0,-34,118.894612049951,-461.5,211.424927574778,175.090357772202
1416844800,-186.062914261588,0,0,-35,-78.1509458883986,-399.670723846518,149.5,177.258755473329
1416848400,26.8512181491171,0,0,-36,37.0350828868413,-230.75,77.3868944856537,179.179240776622
1416852000,43.6070139293744,0,0,-37,-100.242113780354,-3.39104698683902e-13,1.09850817883518e-13,180.849127709728
1416855600,279.320735340027,0,0,-38,-18.3084509590935,230.749999999999,-77.3868944856535,182.266080784775
1416859200,390.559111086613,0,0,-39,-4.03973102466675,399.670723846518,-149.5,183.428118264761
1416862800,348.356969576663,0,0,-40,-46.0517177837563,461.5,-211.424927574777,184.333614935196
1416866400,328.395143045708,0,0,-41,43.6847105536277,399.670723846518,-258.941595731547,184.981304377109
1416870000,49.4245695130582,0,0,-42,-35.88388916476,230.750000000002,-288.811822060431,185.370280738248
1416873600,-148.579440449658,0,0,-43,7.92055955034194,3.95622148464552e-13,-299,185.5
1416877200,-384.761509981905,0,0,-44,-6.56996865972245,-230.749999999999,-288.811822060431,185.370280738248
1416880800,-443.198681866428,0,0,-45,75.4323333345285,-399.670723846518,-258.941595731547,184.981304377109
1416884400,-418.57042987876,0,0,-46,116.020882760821,-461.5,-211.424927574778,184.333614935196
