"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,0.089927622842131,0,0,0,0.089927622842131,0,0,0
1416726000,84.7954095253974,0,0,0,-12.201254722848,79.3,15.6326703241923,2.06399392405317
1416729600,188.641830988253,0,0,0,16.9651007820705,137.351629040212,30.2,4.12510116597062
1416733200,213.841521220474,0,0,0,6.35183255590401,158.6,42.7092495836675,6.18043908090259
1416736800,185.200371389054,0,0,0,-12.6863251326631,137.351629040212,52.3079343885801,8.22713309292483
1416740400,139.204069223712,0,0,0,-8.70017139954074,79.3,58.3419199078597,10.2623207153929
1416744000,85.2146661146287,0,0,0,12.5315105602401,1.9422898234477e-14,60.4,12.2831555543886
1416747600,-4.02467099665075,0,0,0,2.64659780583036,-79.3,58.3419199078597,14.2868112896591
1416751200,-70.8646855478575,0,0,0,-2.09147652370755,-137.351629040212,52.3079343885801,16.2704856274819
1416754800,-102.694630190388,0,0,0,-5.03528399398063,-158.6,42.7092495836675,18.2314042199252
1416758400,-85.9410696519246,0,0,0,1.04373484326237,-137.351629040212,30.2,20.166824545025
1416762000,-46.931852178503,0,0,0,-5.33856224514484,-79.3000000000001,15.6326703241923,22.0740397424497
1416765600,29.9892521954797,0,0,0,6.03886979619056,-3.8845796468954e-14,7.39686666685001e-15,23.9503823992892
1416769200,77.3560923497946,0,0,0,-12.1044656066862,79.3,-15.6326703241923,25.793228280673
1416772800,125.892285730546,0,0,0,-8.85934330966616,137.351629040212,-30.2,27.6
1416776400,147.770104486686,0,0,0,2.51118344670664,158.6,-42.7092495836675,29.3681706236466
1416780000,121.60871892746,0,0,0,5.46975707071559,137.351629040212,-52.3079343885801,31.0952672051119
1416783600,48.571909030983,0,0,0,-5.16504530481451,79.3,-58.3419199078597,32.7788742436573
1416787200,-21.3074626110956,0,0,0,4.67590032630229,5.82686947034311e-14,-60.4,34.4166370626021
1416790800,-99.0175142999277,0,0,0,2.61814050537965,-79.2999999999999,-58.3419199078597,36.0062651025523
1416794400,-153.01724883643,0,0,0,-0.903220532593101,-137.351629040212,-52.3079343885801,37.5455351249548
1416798000,-157.516848073243,0,0,0,4.76010718892691,-158.6,-42.7092495836675,39.0322943214974
1416801600,-131.366636401574,0,0,0,-4.27947068636826,-137.351629040212,-30.2,40.4644633250064
1416805200,-62.3564348896497,0,0,0,-9.26380368308616,-79.3000000000002,-15.6326703241923,41.840039117629
1416808800,32.7821568055426,0,0,0,-10.3749410266926,-7.76915929379081e-14,-1.47937333337e-14,43.1570978322352
1416812400,144.455200724167,0,0,0,5.10873295685434,79.3000000000001,15.6326703241923,44.4137974431201
1416816000,210.262456755913,0,0,0,-2.89755262654152,137.351629040212,30.2,45.6083803422429
1416819600,250.055107083722,0,0,0,2.00668170265316,158.6,42.7092495836675,46.7391757974013
1416823200,240.869446943971,0,0,0,3.40528122627815,137.351629040212,52.3079343885801,47.804602288901
1416826800,196.653096054419,0,0,0,10.2080064251051,79.3,58.3419199078597,48.8031697214545
1416830400,106.730745493945,0,0,0,-3.4027360142694,3.78844685901265e-13,60.4,49.7334815082135
1416834000,23.3612039043098,0,0,0,-6.27495252757281,-79.2999999999998,58.3419199078597,50.5942365240227
1416837600,-44.3040796829438,0,0,0,-10.6446159564721,-137.351629040212,52.3079343885801,51.3842309251601
1416841200,-62.8522520897864,0,0,0,0.936138493524302,-158.6,42.7092495836675,52.1023598330219
1416844800,-48.3786167929318,0,0,0,6.02539336788515,-137.351629040212,30.2,52.747618879395
1416848400,-2.61877399309853,0,0,0,7.72945007155267,-79.3,15.6326703241923,53.3191056111566
1416852000,43.550673512533,0,0,0,-10.2653472399035,-1.16537389406862e-13,2.219060000055e-14,53.8160207524367
1416855600,122.483802913151,0,0,0,4.57880391486613,79.2999999999998,-15.6326703241922,54.2376693224775
1416859200,174.948103923057,0,0,0,13.2130132752181,137.351629040212,-30.2,54.5834616076271
1416862800,155.017355132969,0,0,0,-15.7263092694703,158.6,-42.7092495836674,54.852913986107
1416866400,137.247610761711,0,0,0,-2.84173349432159,137.351629040212,-52.3079343885801,55.0456496044011
1416870000,89.3013549208505,0,0,0,13.18187592439,79.3000000000005,-58.3419199078597,55.1613989043196
1416873600,-17.5396430023455,0,0,0,-12.3396430023456,1.35960287641339e-13,-60.4,55.2
1416877200,-88.5727477104321,0,0,0,-6.09222670689212,-79.2999999999998,-58.3419199078597,55.1613989043196
1416880800,-140.971812282455,0,0,0,-6.35789845806441,-137.351629040212,-52.3079343885801,55.0456496044011
1416884400,-160.90571138693,0,0,0,-14.449375789369,-158.6,-42.7092495836675,54.852913986107
1416888000,-94.9628830236267,0,0,0,18.0052844089585,-137.351629040212,-30.2000000000001,54.5834616076271
1416891600,-36.6957353241287,0,0,0,3.99926567758607,-79.3000000000001,-15.6326703241923,54.2376693224775
1416895200,50.7002454551734,0,0,0,-3.11577529726311,-1.55383185875816e-13,-2.95874666674001e-14,53.8160207524367
1416898800,152.392368901994,0,0,0,4.14059296664577,79.2999999999998,15.6326703241922,53.3191056111566
1416902400,211.516332702802,0,0,0,-8.78291521680476,137.351629040212,30.2,52.747618879395
1416906000,248.824681326995,0,0,0,-4.58692808969455,158.6,42.7092495836674,52.1023598330219
1416909600,248.316285036934,0,0,0,7.27249068298229,137.351629040212,52.3079343885801,51.3842309251601
1416913200,184.091975336692,0,0,0,-4.14418109519061,79.3000000000001,58.3419199078597,50.5942365240227
1416916800,105.703888493357,0,0,0,-4.42959301485633,1.74806084110293e-13,60.4,49.7334815082135
1416920400,38.0738233015857,0,0,0,10.2287336722718,-79.3000000000003,58.3419199078597,48.8031697214545
1416924000,-24.2927256580712,0,0,0,12.9463667046594,-137.351629040212,52.3079343885801,47.804602288901
1416927600,-75.951867066307,0,0,0,-6.80029244737583,-158.6,42.7092495836675,46.7391757974013
1416931200,-56.8581303528625,0,0,0,4.68511834510654,-137.351629040212,30.2,45.6083803422429
1416934800,-13.4819785057592,0,0,0,5.77155372692854,-79.3000000000001,15.6326703241923,44.4137974431201
1416938400,53.3770879864185,0,0,0,10.2199901541839,-7.5768937180253e-13,1.44276286434025e-13,43.1570978322353
1416942000,91.4104125314523,0,0,0,-14.0969562619843,79.2999999999998,-15.6326703241922,41.840039117629
1416945600,126.373467189531,0,0,0,-21.2426251756873,137.351629040212,-30.1999999999999,40.4644633250064
1416949200,138.878640453929,0,0,0,-16.0444042839014,158.6,-42.7092495836675,39.0322943214974
1416952800,125.663219889674,0,0,0,3.07399011308655,137.351629040212,-52.30793438858,37.5455351249548
1416956400,56.3751702723253,0,0,0,-0.58917492236739,79.3000000000001,-58.3419199078597,36.0062651025523
1416960000,-27.2207686193231,0,0,0,-1.23740568192488,-3.49808508878512e-13,-60.4,34.4166370626021
1416963600,-100.290778876318,0,0,0,4.57226678788418,-79.2999999999997,-58.3419199078597,32.7788742436573
1416967200,-161.837249979127,0,0,0,-3.27295375544683,-137.351629040212,-52.3079343885801,31.0952672051119
1416970800,-175.308309882544,0,0,0,-3.36723092252276,-158.6,-42.7092495836675,29.3681706236466
1416974400,-141.637312976244,0,0,0,-1.68568393603203,-137.351629040212,-30.2,27.6
1416978000,-68.6771907614037,0,0,0,0.462251282115151,-79.2999999999996,-15.6326703241922,25.793228280673
1416981600,36.8624387379016,0,0,0,12.9120563386127,-2.33074778813724e-13,-4.43812000011001e-14,23.9503823992892
1416985200,113.60408612103,0,0,0,-3.40262394561086,79.2999999999992,15.6326703241921,22.0740397424497
1416988800,194.911320206997,0,0,0,7.19286662176037,137.351629040212,30.1999999999999,20.166824545025
1416992400,210.687088762223,0,0,0,-8.85356504136956,158.6,42.7092495836675,18.2314042199252
1416996000,208.423329370419,0,0,0,2.49328031414517,137.351629040212,52.30793438858,16.2704856274819
1416999600,133.157119733968,0,0,0,-18.7716114635515,79.3000000000001,58.3419199078597,14.2868112896592
1417003200,81.2371554828047,0,0,0,8.5539999284153,8.15958066505961e-13,60.4,12.2831555543886
1417006800,-15.3706918240034,0,0,0,-4.67493244725631,-79.2999999999997,58.3419199078597,10.2623207153929
1417010400,-68.5995838864796,0,0,0,8.21697767222747,-137.351629040212,52.3079343885801,8.22713309292484
1417014000,-97.1340567115832,0,0,0,12.5762546238467,-158.6,42.7092495836675,6.1804390809026
1417017600,-110.33294097887,0,0,0,-7.30641310462842,-137.351629040213,30.2000000000002,4.12510116597064
1417021200,-78.6991107525953,0,0,0,-17.095775000841,-79.2999999999997,15.6326703241922,2.06399392405317
1417024800,4.80188109326531,0,0,0,4.80188109326552,-2.71920575282678e-13,5.17780666679501e-14,6.76005033129339e-15
1417028400,58.9589031960397,0,0,0,-2.64443255571503,79.3000000000002,-15.6326703241923,-2.06399392405318
1417032000,104.625223168155,0,0,0,1.59869529391423,137.351629040212,-30.1999999999999,-4.1251011659706
1417035600,127.270448420288,0,0,0,17.5601370848577,158.6,-42.7092495836673,-6.18043908090259
1417039200,55.3372233295156,0,0,0,-21.4793382291919,137.351629040212,-52.30793438858,-8.22713309292481
1417042800,18.899826720754,0,0,0,8.2040673440064,79.3000000000002,-58.3419199078597,-10.2623207153929
1417046400,-79.0514880832483,0,0,0,-6.36833252885951,-2.72116915940604e-13,-60.4,-12.2831555543885
1417050000,-144.999454070344,0,0,0,6.92927712717416,-79.2999999999997,-58.3419199078598,-14.2868112896591
1417053600,-199.559514466593,0,0,0,6.37053458968055,-137.351629040211,-52.3079343885802,-16.2704856274819
