"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,2.89774744644658,0,0,0,2.89774744644658,0,0,0
1416726000,37.9607007771126,0,0,0,1.83108479797502,24.75,10.1457065680188,1.23390941111875
1416729600,71.3262182613362,0,0,0,6.39186768565447,42.8682574873297,19.6,2.466093088352
1416733200,83.1112832499051,0,0,0,2.19786971598328,49.5,27.7185858225127,3.69482771140916
1416736800,80.6000771893117,0,0,0,-1.13477091018175,42.8682574873297,33.94819582835,4.91839478381376
1416740400,60.384582883736,0,0,0,-8.36479254317168,24.75,37.8642923905315,6.13508303637618
1416744000,40.4116945919072,0,0,0,-6.13149622865119,6.0620016557794e-15,39.2,7.34319082055837
1416747600,24.5394658032191,0,0,0,2.8841449243044,-24.75,37.8642923905315,8.54102848838318
1416751200,9.0363456186863,0,0,0,8.22948652210616,-42.8682574873297,33.94819582835,9.72692075555984
1416754800,-6.20341653236263,0,0,0,4.6787886006042,-49.5,27.7185858225127,10.8992090445205
1416758400,-17.602847670179,0,0,0,-6.39084398694031,-42.8682574873297,19.6,12.056253804091
1416762000,-8.05319636537773,0,0,0,-6.64533973594798,-24.75,10.1457065680188,13.1964368025514
1416765600,17.548400828648,0,0,0,3.23023743776862,-1.21240033115588e-14,4.80061545265762e-15,14.3181633908794
1416769200,33.8183543746486,0,0,0,3.79419620965639,24.75,-10.1457065680188,15.419864733011
1416772800,35.4147917414458,0,0,0,-4.35346574588395,42.8682574873297,-19.6,16.5
1416776400,50.9372694895294,0,0,0,11.598796787036,49.5,-27.7185858225127,17.5570585250061
1416780000,31.4253291541971,0,0,0,3.91570557911781,42.8682574873297,-33.94819582835,18.5895619160995
1416783600,-5.22214107368623,0,0,0,-11.7039148070803,24.75,-37.8642923905315,19.5960661239256
1416787200,-5.11489631235861,0,0,0,13.5099402263032,1.81860049673382e-14,-39.2,20.5751634613382
1416790800,-45.0395634810026,0,0,0,-3.95075566264917,-24.75,-37.8642923905315,21.525484572178
1416794400,-63.9324575673216,0,0,0,-9.56170459808228,-42.8682574873297,-33.94819582835,22.4457003464403
1416798000,-58.8308147645592,0,0,0,-4.94675272120258,-49.5,-27.7185858225127,23.3345237791561
1416801600,-33.0903553590965,0,0,0,5.187190357849,-42.8682574873297,-19.6,24.1907117703843
1416805200,-4.49240529140426,0,0,0,5.39023441281471,-24.7500000000001,-10.1457065680188,25.0130668637999
1416808800,21.0599101050044,0,0,0,-4.74052881644053,-2.42480066231176e-14,-9.60123090531525e-15,25.800438921445
1416812400,67.947698793358,0,0,0,6.50026549303914,24.75,10.1457065680188,26.5517267323001
1416816000,83.5404679783481,0,0,0,-6.19366906140942,42.8682574873297,19.6,27.2658795524278
1416819600,108.620232765096,0,0,0,3.45974836804945,49.5,27.7185858225127,27.9418985745334
1416823200,104.551658956131,0,0,0,-0.843632684435591,42.8682574873297,33.94819582835,28.5788383248865
1416826800,105.293775243513,0,0,0,13.5036748673289,24.75,37.8642923905315,29.1758079856521
1416830400,74.3304141757063,0,0,0,5.39844153492635,1.18239671829209e-13,39.2,29.7319726407798
1416834000,30.8010231911236,0,0,0,-12.5598236431172,-24.7499999999999,37.8642923905315,30.2465544437092
1416837600,19.573840673484,0,0,0,-2.22493137279506,-42.8682574873297,33.94819582835,30.7188337052587
1416841200,0.698069960403771,0,0,0,-8.66866576228501,-49.5,27.7185858225127,31.1481499001761
1416844800,-1.90179454100087,0,0,0,-10.1674396446138,-42.8682574873297,19.6,31.5339025909426
1416848400,15.4427655066067,0,0,0,-1.82849332895141,-24.75,10.1457065680188,31.8755522675393
1416852000,37.7364599401944,0,0,0,5.56383883819425,-3.63720099346764e-14,1.44018463579729e-14,32.1726211020002
1416855600,54.4423779574277,0,0,0,7.41339090874803,24.7499999999999,-10.1457065680188,32.4246936166985
1416859200,44.6229482738654,0,0,0,-11.2767264788936,42.8682574873297,-19.6,32.6314172654292
1416862800,63.3579702315549,0,0,0,8.78405312759048,49.5,-27.7185858225126,32.792502926477
1416866400,42.0561484333405,0,0,0,0.228361467381814,42.8682574873297,-33.94819582835,32.9077253069789
1416870000,29.6335488447136,0,0,0,9.7709179772277,24.7500000000002,-37.8642923905315,32.9769232580172
1416873600,-3.60303591920399,0,0,0,2.59696408079597,4.24340115904558e-14,-39.2,33
1416877200,-27.1212887664206,0,0,0,2.51608036609369,-24.7499999999999,-37.8642923905315,32.9769232580172
1416880800,-41.5075493326378,0,0,0,2.40117867606289,-42.8682574873297,-33.94819582835,32.9077253069789
1416884400,-39.228270530899,0,0,0,5.19781236513661,-49.5,-27.7185858225127,32.792502926477
1416888000,-31.5392389327031,0,0,0,-1.70239871080249,-42.8682574873298,-19.6000000000001,32.6314172654292
1416891600,7.91142446268942,0,0,0,10.3824374140097,-24.75,-10.1457065680188,32.4246936166985
1416895200,26.1156826730955,0,0,0,-6.05693842890462,-4.84960132462352e-14,-1.92024618106305e-14,32.1726211020002
1416898800,60.8589679355475,0,0,0,-5.91229090001047,24.7499999999999,10.1457065680188,31.8755522675393
1416902400,90.8069636084988,0,0,0,-3.19519646977364,42.8682574873297,19.6,31.5339025909426
1416906000,99.1691198951007,0,0,0,-9.19761582758808,49.5,27.7185858225126,31.1481499001761
1416909600,110.296352551161,0,0,0,2.76106553022277,42.8682574873297,33.94819582835,30.7188337052587
1416913200,96.9251055235423,0,0,0,4.06425868930159,24.75,37.8642923905315,30.2465544437092
1416916800,73.7713841951751,0,0,0,4.83941155439525,5.45580149020146e-14,39.2,29.7319726407798
1416920400,40.0590703704883,0,0,0,-2.23103000569526,-24.7500000000001,37.8642923905315,29.1758079856521
1416924000,20.5284785829901,0,0,0,0.869701917083205,-42.8682574873297,33.94819582835,28.5788383248865
1416927600,1.99189435528372,0,0,0,-4.16859004176236,-49.5,27.7185858225127,27.9418985745334
1416931200,15.5957684208394,0,0,0,11.5981463557412,-42.8682574873297,19.6,27.2658795524278
1416934800,-1.0228537067486,0,0,0,-12.9702870070675,-24.75,10.1457065680188,26.5517267323001
1416938400,36.1519365086019,0,0,0,10.3514975871571,-2.36479343658419e-13,9.3636265367778e-14,25.800438921445
1416942000,37.7893297789965,0,0,0,-1.82803051678463,24.7499999999999,-10.1457065680188,25.0130668637999
