"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416722400,-18.6985029477411,0,0,-2,-16.6985029477411,0,0,0
1416726000,430.39368982514,0,0,-4,-41.2841339287426,338.8,128.633065415953,8.2447583379298
1416729600,915.535420027642,0,0,-6,69.7386207874997,586.818813604336,248.5,16.4779856358066
1416733200,1049.60517807024,0,0,-8,3.88494083974999,677.6,351.432070249714,24.6881669807794
1416736800,1036.21552637936,0,0,-10,-3.88173259768782,586.818813604336,430.414625680866,32.8638196918465
1416740400,833.6507229688,0,0,-12,-14.2079220762892,338.8,480.065135665667,40.9935093794227
1416744000,543.658621573266,0,0,-14,11.5927556358982,8.29820671102247e-14,497,49.0658659373673
1416747600,157.229040951496,0,0,-16,-25.105694159277,-338.8,480.065135665667,57.0695994451058
1416751200,-45.6707600990078,0,0,-18,63.7399118668571,-586.818813604335,430.414625680866,64.9935159576044
1416754800,-284.625192509542,0,0,-20,-11.2837959203703,-677.6,351.432070249714,72.8265331611143
1416758400,-1538.69800299293,1,0,-22,122.469302441886,-586.818813604336,248.5,80.5576958727901
1416762000,-86.8286395543801,0,0,-24,59.1621036671643,-338.8,128.633065415953,88.1761913625029
1416765600,161.63900730588,0,0,-26,91.967642830459,-1.65964134220449e-13,6.08649459176235e-14,95.6713644754216
1416769200,271.99958261795,0,0,-28,-13.2000845003074,338.8,-128.633065415953,103.03273253421
1416772800,445.634104155255,0,0,-30,27.0652905509195,586.818813604335,-248.5,110.25
1416776400,436.941558616092,0,0,-32,25.460555994174,677.6,-351.432070249714,117.313072871632
1416780000,220.246387098762,0,0,-34,-26.3698736277365,586.818813604336,-430.414625680866,124.212072803029
1416783600,13.0413289391869,0,0,-36,59.3691136858969,338.8,-480.065135665667,130.937350918957
1416787200,-308.926499534656,0,0,-38,88.5939991554927,2.48946201330674e-13,-497,137.479501309851
1416790800,-708.65920450554,0,0,-40,6.37655697330112,-338.799999999999,-480.065135665667,143.829374186826
1416794400,-917.566752590622,0,0,-42,-8.31140198390805,-586.818813604336,-430.414625680866,149.978088678488
1416798000,-928.509871588726,0,0,-44,-11.3948465906459,-677.6,-351.432070249714,155.917045251634
1416801600,-768.961224994818,0,0,-46,-49.2803491289586,-586.818813604336,-248.5,161.637937738477
1416805200,-320.320763007528,0,0,-48,27.9795374548535,-338.800000000001,-128.633065415953,167.132764953572
1416808800,201.234516014531,0,0,-50,78.8406741303308,-3.31928268440899e-13,-1.21729891835247e-13,172.393841884201
1416812400,562.555181089947,0,0,-52,-30.2916947645572,338.8,128.633065415953,177.41381043855
1416816000,1009.8077353377,0,0,-54,46.303271996686,586.818813604336,248.5,182.185649736677
1416819600,1186.9730279974,0,0,-56,27.2382718178541,677.6,351.432070249714,186.702685929837
1416823200,1274.13391833938,0,0,-58,123.941877519714,586.818813604336,430.414625680866,190.958601534469
1416826800,892.524748842474,0,0,-60,-61.2878310909593,338.8,480.065135665667,194.947444267766
1416830400,833.830009209161,0,0,-62,200.166373836676,1.61856972992873e-12,497,198.663635372483
1416834000,159.297101554582,0,0,-64,-120.070011530416,-338.799999999999,480.065135665667,202.10197741933
1416837600,15.2282670555944,0,0,-66,32.374793403016,-586.818813604335,430.414625680866,205.257661576047
1416841200,-178.708389463233,0,0,-68,7.3332659540576,-677.6,351.432070249714,208.126274332995
1416844800,-144.392641380758,0,0,-70,53.2223685477331,-586.818813604335,248.5,210.703803675844
1416848400,-59.2200148166527,0,0,-72,9.96027507065493,-338.8,128.633065415953,212.98664469674
1416852000,154.505850582638,0,0,-74,13.5342459465457,-4.97892402661348e-13,1.8259483775287e-13,214.971604636092
1416855600,386.584927317507,0,0,-76,35.76208538552,338.799999999999,-128.633065415953,216.65590734794
1416859200,536.745611725071,0,0,-78,58.3896009380945,586.818813604335,-248.5,218.037197182641
1416862800,463.02546499113,0,0,-80,-2.25600704061631,677.6,-351.432070249714,219.11354228146
1416866400,83.3776113683694,0,0,-82,-210.91001383355,586.818813604336,-430.414625680866,219.88343727845
1416870000,60.8647660118243,0,0,-84,65.7840962716468,338.800000000002,-480.065135665667,220.345805405842
1416873600,-407.197947609399,0,0,-86,-44.6979476093992,5.80874469771573e-13,-497,220.5
1416877200,-810.717665529243,0,0,-88,-124.198335269419,-338.799999999999,-480.065135665667,220.345805405842
1416880800,-949.352405796639,0,0,-90,-62.0024037898877,-586.818813604335,-430.414625680866,219.88343727845
1416884400,-922.174540187339,0,0,-92,-20.2560122190846,-677.6,-351.432070249714,219.11354228146
1416888000,-791.205522147294,0,0,-94,-79.9239057255969,-586.818813604337,-248.500000000001,218.037197182641
1416891600,-311.269263799652,0,0,-96,35.5078942683613,-338.8,-128.633065415953,216.65590734794
1416895200,146.610716139026,0,0,-98,29.6391115029347,-6.63856536881797e-13,-2.43459783670494e-13,214.971604636092
1416898800,572.828763412396,0,0,-100,-7.59094670029536,338.799999999999,128.633065415952,212.98664469674
1416902400,962.396856744953,0,0,-102,18.3742394647724,586.818813604336,248.5,210.703803675844
1416906000,1140.43388877569,0,0,-104,7.27554419298192,677.6,351.432070249714,208.126274332995
1416909600,1105.38938259874,0,0,-106,-11.1017182625088,586.818813604336,430.414625680866,205.257661576047
1416913200,958.083618806612,0,0,-108,45.116505721615,338.8,480.065135665667,202.10197741933
1416916800,482.373349836754,0,0,-110,-103.29028553573,7.46838603992022e-13,497,198.663635372483
1416920400,205.312273985498,0,0,-112,-18.900305947934,-338.800000000001,480.065135665667,194.947444267766
1416924000,1.55096287891662,0,0,-114,80.9965492679163,-586.818813604335,430.414625680866,190.958601534469
1416927600,-225.977810189309,0,0,-116,29.4874336311396,-677.6,351.432070249715,186.702685929837
1416931200,-251.048381060055,0,0,-118,23.0847828076041,-586.818813604336,248.5,182.185649736677
1416934800,-178.053689571256,0,0,-120,-25.3005654257593,-338.8,128.633065415953,177.41381043855
1416938400,163.931872273091,0,0,-122,113.538030388892,-3.23713945985747e-12,1.18717407877004e-12,172.393841884201
1416942000,324.711415134851,0,0,-124,71.4117155972318,338.799999999999,-128.633065415952,167.132764953572
1416945600,263.175261857458,0,0,-126,-110.781489485354,586.818813604335,-248.499999999999,161.637937738477
1416949200,387.4037707914,0,0,-128,33.31879578948,677.6,-351.432070249714,155.917045251634
1416952800,177.828251170426,0,0,-130,1.4459745684664,586.818813604337,-430.414625680866,149.978088678488
